1767 16
1032 7 -0.6186293
1032 8 2.8552976
1032 9 -1.0461692
1032 10 1.5968524
1032 11 -0.94251204
1032 12 0.7636752
1032 13 2.0623767
1032 14 -2.8044245
1032 15 1.6637533
1033 0 0.07584345
1033 1 1.4557927
1033 2 -2.9788089
1033 3 0.57056475
1033 4 -2.725124
1033 5 -2.8855793
1033 6 -1.490304
1033 7 -0.13349485
1033 8 2.7794764
1033 9 -0.5661298
1033 10 1.23717
1033 11 -1.5554836
1033 12 -0.83105147
1033 13 2.0097337
1033 14 -0.5746262
1033 15 0.0007972717
1034 0 1.7490035
1034 1 3.1768265
1034 2 -3.0315745
1034 3 0.014804959
1034 4 -3.1688576
1034 5 -4.5253544
1034 6 -0.7677337
1034 7 1.3363605
1034 8 3.8672194
1034 9 1.2661119
1034 10 1.3093411
1034 11 -1.1761643
1034 12 0.988961
1034 13 2.8423417
1034 14 0.68242425
1034 15 1.8669885
1035 0 1.8623621
1035 1 -0.32698596
1035 2 0.01387918
1035 3 0.15718532
1035 4 1.631292
1035 5 -2.5525663
1035 6 -0.2079063
1035 7 0.586706
1035 8 -4.163703
1035 9 -3.3838046
1035 10 -5.0617533
1035 11 -3.8230324
1035 12 1.7578068
1035 13 -0.3147622
1035 14 -2.5230045
1035 15 1.5171603
1036 0 0.28647864
1036 1 -0.44152734
1036 2 0.5578537
1036 3 -0.7836491
1036 4 0.8987633
1036 5 -0.6764128
1036 6 -1.2795296
1036 7 -0.4169268
1036 8 1.7233146
1036 9 0.40732077
1036 10 0.91696155
1036 11 -1.2152147
1036 12 -0.91841435
1036 13 0.9278237
1036 14 0.6689457
1036 15 2.029328
1037 0 -3.5911605
1037 1 -1.0246654
1037 2 -2.8161764
1037 3 -3.879426
1037 4 1.9445738
1037 5 -6.586839
1037 6 -1.3345706
1037 7 -0.07980931
1037 8 -0.40985507
1037 9 -0.06638636
1037 10 0.19050503
1037 11 -0.7330005
1037 12 0.5821514
1037 13 0.2812184
1037 14 -2.2398124
1037 15 1.8554754
1038 0 -0.3336693
1038 1 -2.0368762
1038 2 -0.010551214
1038 3 3.2394457
1038 4 0.53634936
1038 5 -9.50977
1038 6 -3.5864367
1038 7 10.557158
1038 8 -10.59845
1038 9 4.1463475
1038 10 -5.419914
1038 11 -3.9413319
1038 12 9.560626
1038 13 -3.216302
1038 14 0.73727053
1038 15 9.686248
1039 0 4.142363
1039 1 -2.7235346
1039 2 2.2862494
1039 3 1.0444357
1039 4 -0.5779929
1039 5 -6.733664
1039 6 -1.4975412
1039 7 3.2330506
1039 8 -3.3715317
1039 9 0.38643655
1039 10 -4.2900486
1039 11 -1.0333062
1039 12 4.742134
1039 13 -0.965244
1039 14 0.9158167
1039 15 4.5608816
1040 0 0.19697824
1040 1 -4.4787974
1040 2 0.9964347
1040 3 -3.229136
1040 4 -0.5691109
1040 5 -3.3983412
1040 6 -4.458788
1040 7 1.758393
1040 8 -0.103967965
1040 9 -0.67546844
1040 10 -1.5332615
1040 11 -0.29314113
1040 12 1.9820758
1040 13 0.39739954
1040 14 -4.294035
1040 15 1.6717637
1041 0 1.4932325
1041 1 1.904568
1041 2 -1.7059083
1041 3 -0.8188526
1041 4 0.27636504
1041 5 -1.7662907
1041 6 0.35102797
1041 7 -1.2275453
1041 8 1.7520237
1041 9 0.68959343
1041 10 1.1809036
1041 11 0.99430525
1041 12 0.36418936
1041 13 0.282893
1041 14 0.087948024
1041 15 1.0486664
1042 0 4.1435666
1042 1 -0.48622507
1042 2 -0.5527759
1042 3 -0.7217004
1042 4 -1.067832
1042 5 1.6857504
1042 6 -0.3230188
1042 7 -2.5815732
1042 8 0.028553907
1042 9 -2.4982562
1042 10 1.8641826
1042 11 0.8109565
1042 12 1.0017
1042 13 0.21193284
1042 14 -1.1456574
1042 15 -0.19807088
1043 0 1.4111075
1043 1 0.018488646
1043 2 -0.16009009
1043 3 -1.2297418
1043 4 0.85526204
1043 5 1.2384535
1043 6 0.5087228
1043 7 -0.67714393
1043 8 -0.89294547
1043 9 -0.5164111
1043 10 -0.6907203
1043 11 -1.1845841
1043 12 0.19188544
1043 13 0.48698848
1043 14 0.30439287
1043 15 0.34563124
1044 0 0.92952955
1044 1 -10.445175
1044 2 0.2967149
1044 3 -0.0013566017
1044 4 3.6643167
1044 5 3.512628
1044 6 0.0809629
1044 7 -3.9175699
1044 8 0.8787467
1044 9 0.12638056
1044 10 1.3081565
1044 11 0.6366843
1044 12 -5.5093203
1044 13 -0.9757875
1044 14 -1.8904915
1044 15 0.9218639
1045 0 0.6672244
1045 1 -2.0177736
1045 2 0.084475756
1045 3 -15.551456
1045 4 4.9576645
1045 5 2.37394
1045 6 -1.6691735
1045 7 -4.0920563
1045 8 2.249411
1045 9 -13.136581
1045 10 0.7519344
1045 11 -1.2877042
1045 12 -1.7187984
1045 13 -0.79610837
1045 14 -0.9457555
1045 15 1.5639329
1046 0 -0.71164286
1046 1 0.03721434
1046 2 -1.4860497
1046 3 -2.7280476
1046 4 -0.09779003
1046 5 -0.8601893
1046 6 -0.75192523
1046 7 -2.4802568
1046 8 0.50814867
1046 9 -0.19242524
1046 10 -0.70641553
1046 11 -0.8980253
1046 12 -0.33259857
1046 13 -0.9383523
1046 14 -0.9558746
1046 15 0.027017236
1047 0 1.264046
1047 1 0.039664358
1047 2 -0.25476927
1047 3 -1.0188494
1047 4 0.3516798
1047 5 1.0886482
1047 6 0.27798522
1047 7 -0.72232366
1047 8 0.44942188
1047 9 0.44121227
1047 10 0.52514243
1047 11 -0.33673054
1047 12 0.07768385
1047 13 0.15911272
1047 14 0.54463035
1047 15 0.3985601
1048 0 0.8414561
1048 1 0.03665197
1048 2 0.0046274066
1048 3 -1.5394965
1048 4 0.52444834
1048 5 0.92303383
1048 6 0.34894252
1048 7 -1.5157697
1048 8 0.51037073
1048 9 0.9164729
1048 10 -0.042066455
1048 11 -0.5875956
1048 12 -0.3192193
1048 13 -0.17855678
1048 14 0.22167045
1048 15 0.6006306
1049 0 2.4554534
1049 1 -0.24056803
1049 2 -0.80627155
1049 3 -0.8173641
1049 4 -0.36474562
1049 5 -0.23728824
1049 6 -0.6030695
1049 7 -0.04919249
1049 8 -0.64088
1049 9 0.9576825
1049 10 -0.0013557673
1049 11 0.02502942
1049 12 1.21299
1049 13 -0.25979072
1049 14 1.1587877
1049 15 1.2404522
1050 0 -1.0867113
1050 1 -0.0023986995
1050 2 -3.2119098
1050 3 -0.26353747
1050 4 0.30933052
1050 5 -4.376687
1050 6 -0.4265445
1050 7 0.52295965
1050 8 -1.3518864
1050 9 1.9422677
1050 10 -1.21065
1050 11 -3.0985684
1050 12 0.2991139
1050 13 -0.80591047
1050 14 -2.1029124
1050 15 2.1670537
1051 0 1.8986453
1051 1 -0.98752064
1051 2 -1.6580609
1051 3 -0.9138784
1051 4 1.3828603
1051 5 -2.084987
1051 6 0.88014686
1051 7 1.9371169
1051 8 -2.7175713
1051 9 -0.9424957
1051 10 -1.81134
1051 11 -3.4747825
1051 12 0.9196166
1051 13 0.438915
1051 14 0.12517315
1051 15 3.092821
1052 0 1.3610559
1052 1 -1.1227651
1052 2 -0.19103366
1052 3 -2.148551
1052 4 -0.11281204
1052 5 -0.83191884
1052 6 0.6202097
1052 7 0.04562217
1052 8 -0.13637811
1052 9 -1.4445812
1052 10 0.1083408
1052 11 -1.4382869
1052 12 -0.16401727
1052 13 1.5059328
1052 14 -0.4364617
1052 15 1.9133998
1053 0 -2.1072872
1053 1 -1.5343549
1053 2 -1.5032008
1053 3 -1.2796676
1053 4 -2.2426243
1053 5 -6.4004574
1053 6 -2.5750115
1053 7 -1.5506182
1053 8 3.4795842
1053 9 0.32481614
1053 10 -0.052758187
1053 11 -1.0480471
1053 12 -2.5083528
1053 13 -0.020416588
1053 14 -3.274383
1053 15 1.300308
1054 0 -0.034483373
1054 1 -3.0525312
1054 2 -8.214786
1054 3 -0.0049368143
1054 4 -3.7167234
1054 5 -8.159095
1054 6 -0.20004046
1054 7 -2.8792205
1054 8 -1.176148
1054 9 -1.758033
1054 10 -0.7952334
1054 11 -0.34641755
1054 12 -1.5887221
1054 13 -3.1970034
1054 14 -3.785808
1054 15 -1.4874947
1055 0 1.2552736
1055 1 -0.08035597
1055 2 0.39803922
1055 3 -1.3380543
1055 4 0.43296158
1055 5 0.29505837
1055 6 0.58039415
1055 7 -1.1119735
1055 8 0.76652575
1055 9 1.1191311
1055 10 0.013103008
1055 11 -0.42776394
1055 12 0.027849317
1055 13 -0.09326407
1055 14 0.61359507
1055 15 0.9953799
1056 0 0.54516417
1056 1 0.18131006
1056 2 -0.88569564
1056 3 -0.24996668
1056 4 -1.619258
1056 5 -0.6420001
1056 6 -1.4571172
1056 7 -0.78816926
1056 8 0.38544974
1056 9 0.53637946
1056 10 -0.5398794
1056 11 -0.35541922
1056 12 0.45928136
1056 13 -0.49413997
1056 14 -0.038147867
1056 15 -0.44543839
1057 0 3.901362
1057 1 0.12784773
1057 2 0.0018121004
1057 3 -1.0615429
1057 4 1.0258809
1057 5 -5.4646487
1057 6 0.9737518
1057 7 -1.076101
1057 8 1.5811116
1057 9 -3.524829
1057 10 -2.6234393
1057 11 -2.0051684
1057 12 1.246473
1057 13 -2.1366994
1057 14 -4.967134
1057 15 -1.20067
1058 0 0.7930982
1058 1 -1.0408852
1058 2 -0.21973509
1058 3 -1.7327647
1058 4 0.8543011
1058 5 -0.65368533
1058 6 -0.37794775
1058 7 -0.80466175
1058 8 -0.42534772
1058 9 1.0987471
1058 10 -6.236248
1058 11 -1.9825687
1058 12 0.9569762
1058 13 -4.0232577
1058 14 -0.6011158
1058 15 2.8938203
1059 0 -0.53802824
1059 1 -0.34867087
1059 2 -1.3723788
1059 3 1.420359
1059 4 0.36504334
1059 5 -4.5466347
1059 6 -0.21996903
1059 7 1.9521716
1059 8 -2.0028179
1059 9 2.3558304
1059 10 -0.8519515
1059 11 -4.2305174
1059 12 1.0729662
1059 13 0.15770671
1059 14 -2.222724
1059 15 2.9280157
1060 0 1.5615025
1060 1 0.28858417
1060 2 -0.0019856095
1060 3 -1.1540279
1060 4 0.68069714
1060 5 2.4415646
1060 6 0.8556075
1060 7 -0.7553415
1060 8 0.5311284
1060 9 0.80761385
1060 10 0.91049576
1060 11 -0.013459563
1060 12 0.2228814
1060 13 0.31648296
1060 14 1.1768513
1060 15 -0.04361236
1061 0 -1.3235552
1061 1 -1.4500005
1061 2 -1.704248
1061 3 -5.5732045
1061 4 -1.7380475
1061 5 -2.5349085
1061 6 -2.4302483
1061 7 -2.166537
1061 8 2.5878384
1061 9 -4.60548
1061 10 0.23820901
1061 11 -0.83866286
1061 12 -1.6170924
1061 13 -0.5748691
1061 14 -1.4683731
1061 15 0.83898616
1062 0 2.1057062
1062 1 -0.8404389
1062 2 -4.0801096
1062 3 -0.27059442
1062 4 0.712983
1062 5 -1.8106153
1062 6 0.75793886
1062 7 -0.031349838
1062 8 -0.45958096
1062 9 0.92286074
1062 10 -0.38532537
1062 11 -0.49048775
1062 12 1.5557014
1062 13 -1.3234148
1062 14 -0.60310364
1062 15 -0.59705055
1063 0 -10.43301
1063 1 -1.1062407
1063 2 0.8628087
1063 3 -6.0152483
1063 4 -2.764833
1063 5 -16.883352
1063 6 -5.854459
1063 7 4.031868
1063 8 -0.0046236236
1063 9 -2.415247
1063 10 0.12808698
1063 11 -0.076503396
1063 12 -16.675455
1063 13 -6.312225
1063 14 1.8731217
1063 15 4.3306875
1064 0 2.5735726
1064 1 4.9095573
1064 2 -1.9198657
1064 3 2.2418618
1064 4 -4.9942803
1064 5 -7.5391736
1064 6 -1.1291013
1064 7 -0.5067589
1064 8 3.246889
1064 9 5.083819
1064 10 -3.0473714
1064 11 0.20096791
1064 12 3.2973645
1064 13 1.9330533
1064 14 -0.81115896
1064 15 1.5820851
1065 0 0.81807435
1065 1 0.07154381
1065 2 -2.0596743
1065 3 -2.6633418
1065 4 -2.7805605
1065 5 -5.5545635
1065 6 0.79078305
1065 7 -0.82556134
1065 8 1.2159196
1065 9 -1.5875152
1065 10 0.82119596
1065 11 -0.34710515
1065 12 0.11931944
1065 13 -0.30218887
1065 14 -0.14971268
1065 15 -0.07724881
1066 0 0.8482484
1066 1 1.6216788
1066 2 0.52141345
1066 3 1.9782563
1066 4 -1.0422438
1066 5 -1.7674152
1066 6 -2.3344285
1066 7 1.9289331
1066 8 -2.6443045
1066 9 3.5028243
1066 10 -1.0856998
1066 11 0.90915954
1066 12 3.2371106
1066 13 -1.0891211
1066 14 -7.4941416
1066 15 4.119576
1067 0 2.3278408
1067 1 1.6437883
1067 2 -2.3174784
1067 3 0.7396561
1067 4 1.0427895
1067 5 -0.66195905
1067 6 0.41295612
1067 7 -1.1630086
1067 8 -2.2278636
1067 9 1.1949598
1067 10 -1.6168724
1067 11 -0.8127363
1067 12 2.637144
1067 13 0.66320795
1067 14 -3.0788183
1067 15 2.6840682
1068 0 -0.65799403
1068 1 -1.3259135
1068 2 -1.4677644
1068 3 -2.1115406
1068 4 0.86183
1068 5 -1.0823164
1068 6 -0.93062115
1068 7 -0.3421859
1068 8 0.52466655
1068 9 -0.08057043
1068 10 1.0026876
1068 11 -0.30002886
1068 12 -0.26460755
1068 13 -0.53646904
1068 14 -2.6319423
1068 15 1.2809305
1069 0 1.5431433
1069 1 0.58729184
1069 2 -0.1853261
1069 3 0.500427
1069 4 -0.3408225
1069 5 -0.89254546
1069 6 -0.43214858
1069 7 0.40646118
1069 8 -1.4466621
1069 9 0.19229302
1069 10 -1.5038041
1069 11 -1.2040911
1069 12 1.345704
1069 13 -0.2316456
1069 14 -0.86666435
1069 15 1.3471651
1070 0 -3.1804962
1070 1 -1.7736111
1070 2 0.8700061
1070 3 -4.9483504
1070 4 0.35232866
1070 5 -4.839205
1070 6 -1.3803709
1070 7 -1.1312485
1070 8 0.63455576
1070 9 0.3294132
1070 10 -0.23102367
1070 11 -0.13305205
1070 12 -7.3313417
1070 13 -2.9864564
1070 14 0.5133086
1070 15 2.3879333
1071 0 0.19252834
1071 1 0.3745104
1071 2 -1.7803671
1071 3 -0.8727105
1071 4 -0.094913915
1071 5 -1.227071
1071 6 -0.04574436
1071 7 -1.0530455
1071 8 2.8394325
1071 9 0.86952794
1071 10 0.57161033
1071 11 -2.3823245
1071 12 -0.60834146
1071 13 1.9518077
1071 14 -0.40902108
1071 15 0.2543918
1072 0 1.4216342
1072 1 0.10125953
1072 2 -0.6652417
1072 3 -2.4710383
1072 4 -2.5418253
1072 5 -3.7985277
1072 6 -1.6615962
1072 7 -1.0562893
1072 8 1.0560024
1072 9 1.3464348
1072 10 -0.8252853
1072 11 0.5081003
1072 12 0.8963355
1072 13 -1.3375757
1072 14 -2.4119623
1072 15 3.4575956
1073 0 2.0114794
1073 1 0.13467002
1073 2 -1.4832036
1073 3 0.12941778
1073 4 -2.9657955
1073 5 -1.0344827
1073 6 -1.254916
1073 7 -1.4507563
1073 8 -0.66169214
1073 9 -1.9881052
1073 10 -0.5842837
1073 11 -0.5002569
1073 12 0.41668645
1073 13 -0.39220947
1073 14 1.3727987
1073 15 -0.36385012
1074 0 3.6517797
1074 1 6.00115
1074 2 -1.7864087
1074 3 3.5295925
1074 4 2.318524
1074 5 4.88302
1074 6 -0.75216496
1074 7 -0.90983295
1074 8 -0.08081623
1074 9 3.459559
1074 10 4.655922
1074 11 4.632854
1074 12 2.1956768
1074 13 6.346822
1074 14 0.13040537
1074 15 6.088195
1075 0 0.668065
1075 1 -0.3098027
1075 2 2.8847325
1075 3 -0.46229836
1075 4 0.03401953
1075 5 -1.9330757
1075 6 -0.9055479
1075 7 -0.6259028
1075 8 1.0652841
1075 9 -0.46357054
1075 10 -0.3429196
1075 11 -4.923939
1075 12 -0.26252925
1075 13 1.9967847
1075 14 -0.5765079
1075 15 2.5197322
1076 0 2.2931929
1076 1 1.1168516
1076 2 1.9882653
1076 3 -0.0026542544
1076 4 -1.1054734
1076 5 -8.891948
1076 6 1.6244448
1076 7 1.5412741
1076 8 4.5270166
1076 9 2.2932444
1076 10 0.009870768
1076 11 -1.1594858
1076 12 3.3498602
1076 13 2.9132516
1076 14 1.285188
1076 15 3.8122258
1077 0 1.7404221
1077 1 0.37209874
1077 2 0.8858979
1077 3 0.2673062
1077 4 0.6766441
1077 5 -5.4552817
1077 6 -1.0094945
1077 7 2.818132
1077 8 0.37792975
1077 9 0.8227167
1077 10 -1.9758219
1077 11 -3.937801
1077 12 3.403661
1077 13 0.7628885
1077 14 -2.9308715
1077 15 4.0308857
1078 0 -15.90465
1078 1 -12.73016
1078 2 -7.4952946
1078 3 -38.437614
1078 4 -8.836088
1078 5 -5.04528
1078 6 -14.218793
1078 7 -2.6700704
1078 8 -10.078351
1078 9 -40.589672
1078 10 -14.889648
1078 11 -2.6170616
1078 12 -6.376071
1078 13 -28.479403
1078 14 -13.000118
1078 15 -5.0304613
1079 0 -0.4205705
1079 1 -0.17387106
1079 2 -6.225893
1079 3 0.5675124
1079 4 -1.3470334
1079 5 -9.279314
1079 6 -1.7479081
1079 7 -1.1543994
1079 8 -2.282365
1079 9 4.132753
1079 10 -0.553257
1079 11 -1.4000986
1079 12 2.1192925
1079 13 -0.4136123
1079 14 -3.8820205
1079 15 1.8587265
1080 0 1.3799603
1080 1 0.14623493
1080 2 -0.16024101
1080 3 -1.0957123
1080 4 0.48675215
1080 5 1.5441657
1080 6 0.47485745
1080 7 -0.7986951
1080 8 0.4212835
1080 9 0.60548544
1080 10 0.6121305
1080 11 -0.22568887
1080 12 0.14872462
1080 13 0.18340933
1080 14 0.7285226
1080 15 0.22552538
1081 0 4.7625427
1081 1 -0.25981647
1081 2 0.16362953
1081 3 2.2334514
1081 4 0.22196046
1081 5 2.0130515
1081 6 -0.5349574
1081 7 2.8659885
1081 8 -2.0916111
1081 9 -0.006016344
1081 10 -1.1503942
1081 11 1.1914324
1081 12 3.942949
1081 13 -2.9512265
1081 14 2.531364
1081 15 4.198737
1082 0 -0.4955871
1082 1 -1.2875508
1082 2 -2.418703
1082 3 -0.23127723
1082 4 -0.67099214
1082 5 -2.2579694
1082 6 -0.7263384
1082 7 0.16554731
1082 8 1.7909608
1082 9 -1.1256051
1082 10 1.2644367
1082 11 -0.74886394
1082 12 -1.0442041
1082 13 0.17679405
1082 14 -0.84980744
1082 15 1.0192297
1083 0 0.59037423
1083 1 0.7611225
1083 2 -1.2095233
1083 3 0.18940485
1083 4 0.48448187
1083 5 -3.379571
1083 6 -0.5699383
1083 7 -0.92623454
1083 8 0.5426101
1083 9 1.0710647
1083 10 -0.97054636
1083 11 -1.5707369
1083 12 0.4873241
1083 13 0.2629888
1083 14 -2.7467597
1083 15 1.2206258
1084 0 0.8490583
1084 1 -2.5534642
1084 2 -0.28570536
1084 3 -0.87341446
1084 4 0.54233235
1084 5 0.23468268
1084 6 -3.6126246
1084 7 1.1475027
1084 8 0.6219946
1084 9 -0.54873157
1084 10 -0.10351795
1084 11 -0.23205376
1084 12 0.29877278
1084 13 -0.54399997
1084 14 -4.02836
1084 15 2.334313
1085 0 1.5644886
1085 1 1.4261141
1085 2 -0.8321121
1085 3 0.73222744
1085 4 -1.0000014
1085 5 0.48380792
1085 6 -0.487413
1085 7 -1.4617001
1085 8 -0.073184416
1085 9 0.88169146
1085 10 -0.0001335144
1085 11 -0.5443444
1085 12 0.0027417094
1085 13 0.8084374
1085 14 -1.4030902
1085 15 0.9125389
1086 0 0.3537369
1086 1 -1.8067818
1086 2 -0.32657123
1086 3 -1.8462523
1086 4 0.0042475164
1086 5 -3.1799583
1086 6 -0.45106357
1086 7 1.1958358
1086 8 2.1592994
1086 9 0.9813738
1086 10 -0.92520636
1086 11 -0.00055372715
1086 12 0.46747896
1086 13 -0.73085046
1086 14 0.18548411
1086 15 2.2576666
1087 0 3.394903
1087 1 -5.9214053
1087 2 -0.9713229
1087 3 -1.059691
1087 4 0.8032074
1087 5 1.9999985
1087 6 -1.5820189
1087 7 -3.6637049
1087 8 -5.696576
1087 9 -4.6337028
1087 10 -2.1213546
1087 11 -1.1937222
1087 12 -0.06895347
1087 13 -0.5966841
1087 14 -0.6373639
1087 15 1.0206535
1088 0 1.814906
1088 1 -0.29289377
1088 2 -1.7115097
1088 3 -1.9169476
1088 4 -0.25919506
1088 5 -6.1571784
1088 6 -0.4971117
1088 7 -0.21379244
1088 8 1.2858902
1088 9 -0.8986931
1088 10 -1.1239247
1088 11 -1.4373113
1088 12 2.112364
1088 13 0.68011135
1088 14 -3.342862
1088 15 1.081647
1089 0 0.551597
1089 1 -1.4435208
1089 2 -1.6118202
1089 3 -0.12074292
1089 4 0.3752851
1089 5 -3.0874414
1089 6 -1.4666305
1089 7 -0.20849669
1089 8 -1.6013635
1089 9 -0.15748124
1089 10 -0.4540789
1089 11 -3.5977025
1089 12 0.17378533
1089 13 -0.5306223
1089 14 -2.2715409
1089 15 1.7626984
1090 0 2.246909
1090 1 0.48800683
1090 2 -1.355991
1090 3 0.27960205
1090 4 -2.9282265
1090 5 -0.00094771385
1090 6 0.4736576
1090 7 -0.31160718
1090 8 1.0270988
1090 9 -0.37868983
1090 10 0.012007475
1090 11 0.15442705
1090 12 0.29280955
1090 13 0.40946698
1090 14 1.4691987
1090 15 -0.33527017
1091 0 1.997819
1091 1 -1.3477681
1091 2 -1.4054024
1091 3 -0.20351309
1091 4 -3.554779
1091 5 -7.2251625
1091 6 1.4967595
1091 7 -1.743581
1091 8 0.5072038
1091 9 -2.6607132
1091 10 1.6354538
1091 11 -1.6037688
1091 12 1.2224605
1091 13 2.694914
1091 14 -2.1352122
1091 15 -0.00058972836
1092 0 -1.4106333
1092 1 1.3958704
1092 2 -1.9235487
1092 3 -1.2458317
1092 4 -1.0121424
1092 5 -4.296078
1092 6 0.4188
1092 7 -1.4556973
1092 8 2.108023
1092 9 0.16882655
1092 10 -0.5798902
1092 11 -0.76194406
1092 12 0.012400985
1092 13 1.2898488
1092 14 -3.8625972
1092 15 -0.20174968
1093 0 0.6930559
1093 1 -0.5351167
1093 2 -0.92318606
1093 3 -0.7657274
1093 4 0.001094073
1093 5 -2.3767862
1093 6 -1.4106832
1093 7 -1.5818429
1093 8 0.17737435
1093 9 0.59977174
1093 10 -0.5620004
1093 11 -2.3176248
1093 12 -0.53572047
1093 13 0.63769644
1093 14 0.22100776
1093 15 1.4496708
1094 0 -1.1436328
1094 1 -1.2592547
1094 2 -0.608377
1094 3 -3.8272185
1094 4 0.9572096
1094 5 -0.96009535
1094 6 -0.19644403
1094 7 -0.7285179
1094 8 1.3634113
1094 9 -1.8083358
1094 10 1.0615907
1094 11 -1.5809474
1094 12 -1.1062766
1094 13 1.1954677
1094 14 -0.8759715
1094 15 1.1643741
1095 0 -1.0919814
1095 1 0.049057752
1095 2 -3.3552866
1095 3 -3.6129394
1095 4 -0.35358375
1095 5 -3.9035664
1095 6 0.23793328
1095 7 -2.3599522
1095 8 1.802186
1095 9 -0.87356305
1095 10 1.5894297
1095 11 -1.6080334
1095 12 -0.18363816
1095 13 2.8122416
1095 14 -1.0410489
1095 15 1.2742795
1096 0 -0.6543088
1096 1 3.70673
1096 2 -4.941798
1096 3 0.0059460998
1096 4 -2.2606592
1096 5 -6.611287
1096 6 -1.7547703
1096 7 -1.6627623
1096 8 -1.435876
1096 9 0.96029305
1096 10 -1.2930475
1096 11 -1.4158059
1096 12 -1.4356103
1096 13 -0.3507909
1096 14 0.098567665
1096 15 -0.55029297
1097 0 0.2699961
1097 1 -0.3341228
1097 2 -1.3048363
1097 3 -2.1934595
1097 4 0.517153
1097 5 0.3136195
1097 6 -0.1317234
1097 7 -0.8353402
1097 8 0.28830868
1097 9 0.1206021
1097 10 0.6448873
1097 11 0.07097876
1097 12 0.20316046
1097 13 -0.52086926
1097 14 0.0044763684
1097 15 0.11144769
1098 0 1.9435848
1098 1 -2.6506364
1098 2 0.9997215
1098 3 0.9764489
1098 4 0.19972992
1098 5 -1.4452612
1098 6 1.5545164
1098 7 -2.050084
1098 8 3.3498795
1098 9 0.0022216886
1098 10 2.39077
1098 11 0.9903468
1098 12 -2.0410478
1098 13 1.8715413
1098 14 -1.0432926
1098 15 1.9505076
1099 0 1.0133361
1099 1 -0.8787558
1099 2 0.18100744
1099 3 -3.5391655
1099 4 0.57275254
1099 5 -0.04043567
1099 6 -0.30687857
1099 7 -1.9366748
1099 8 0.6629935
1099 9 0.15528426
1099 10 0.1465782
1099 11 -1.322058
1099 12 -0.6987126
1099 13 0.21567893
1099 14 0.9010127
1099 15 1.7014575
1100 0 1.1446176
1100 1 0.045854628
1100 2 -1.2145422
1100 3 -0.6792443
1100 4 -0.47962695
1100 5 -0.00018298626
1100 6 0.6576313
1100 7 -1.0973512
1100 8 0.34936008
1100 9 0.7598121
1100 10 -0.0146451
1100 11 -0.338031
1100 12 0.20067006
1100 13 -0.04457271
1100 14 -0.26384634
1100 15 -0.16518152
1101 0 0.15637219
1101 1 -2.0557559
1101 2 -1.9283599
1101 3 -1.5963321
1101 4 -2.5283713
1101 5 -1.9384394
1101 6 -1.414492
1101 7 -0.6558668
1101 8 -0.9257407
1101 9 -0.8725754
1101 10 -0.5590658
1101 11 -1.0829427
1101 12 -0.8609371
1101 13 -1.8680053
1101 14 1.0414963
1101 15 0.56066173
1102 0 2.0263526
1102 1 -0.2105757
1102 2 -0.59298784
1102 3 -1.7376311
1102 4 -0.04586132
1102 5 1.0598596
1102 6 -0.39275986
1102 7 -0.9827896
1102 8 -1.8549379
1102 9 -1.1298264
1102 10 -0.904053
1102 11 -0.8522705
1102 12 0.14769801
1102 13 -0.643312
1102 14 1.3380091
1102 15 0.8778827
1103 0 0.6043287
1103 1 -0.7638198
1103 2 -1.6472042
1103 3 -1.7617575
1103 4 -0.3826537
1103 5 -1.5578964
1103 6 -0.39845312
1103 7 -0.3525061
1103 8 0.5046699
1103 9 -0.43442148
1103 10 0.41504067
1103 11 -1.7109522
1103 12 -0.030133814
1103 13 -0.007390499
1103 14 0.34757704
1103 15 1.2154113
1104 0 1.4853733
1104 1 -1.9583142
1104 2 -0.06759012
1104 3 -2.4498134
1104 4 1.8374883
1104 5 -2.8974824
1104 6 -0.36000884
1104 7 0.81469244
1104 8 -1.8383751
1104 9 -0.9677259
1104 10 -2.566773
1104 11 -3.3377728
1104 12 1.9974293
1104 13 0.2591486
1104 14 -2.251044
1104 15 2.677691
1105 0 0.97292185
1105 1 -0.16100009
1105 2 -1.1354795
1105 3 -0.57666636
1105 4 -0.52559686
1105 5 -0.36871707
1105 6 0.28485394
1105 7 -0.73620343
1105 8 0.5521994
1105 9 0.35095373
1105 10 0.10295737
1105 11 -0.4978345
1105 12 0.016301766
1105 13 0.04309067
1105 14 -0.25009167
1105 15 0.27379924
1106 0 1.1056771
1106 1 0.777252
1106 2 -1.2524468
1106 3 -1.4860451
1106 4 -2.8354888
1106 5 -2.0750856
1106 6 0.62181234
1106 7 -0.97112596
1106 8 1.913053
1106 9 0.40508386
1106 10 0.96287906
1106 11 0.30147576
1106 12 0.3810208
1106 13 1.6965585
1106 14 -1.5944966
1106 15 0.627688
1107 0 1.238997
1107 1 -0.08356255
1107 2 0.33437467
1107 3 -1.3118777
1107 4 0.40968186
1107 5 0.26153743
1107 6 0.5190296
1107 7 -1.0948304
1107 8 0.7254709
1107 9 1.0526084
1107 10 0.015586853
1107 11 -0.44261473
1107 12 0.026388988
1107 13 -0.09145142
1107 14 0.5590827
1107 15 0.9761147
1108 0 0.86815953
1108 1 -0.5303389
1108 2 0.26628864
1108 3 -1.51387
1108 4 0.47930658
1108 5 0.4021412
1108 6 -0.7848577
1108 7 -0.40189987
1108 8 -0.10476947
1108 9 -0.46312636
1108 10 -0.36235645
1108 11 -0.70216453
1108 12 -0.56425804
1108 13 -0.40509903
